證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
5269 祥碩,月報酬率 %,6.6937,2.6617,14.0743,5.5195,-1.5386,-2.1873,0.6389,0.1589,25.5148,-14.0976,10.8149,-4.6677
5269 祥碩,現股當沖比重,27.32,21.61,41.05,30.89,13.95,31.53,10.52,27.5,30.98,32.13,24.12,25.35
5283 禾聯碩,月報酬率 %,-8.6187,20.4537,3.9216,3.145,1.8293,0.5988,-2.3809,6.2192,15.9586,19.1682,-6.3805,5.6311
5283 禾聯碩,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5284 jpp-KY,月報酬率 %,-6.7504,-4.714,-1.06,8.0357,0.6611,0.6569,2.7733,0.7937,3.961,3.47,-1.9817,-3.1103
5284 jpp-KY,現股當沖比重,4.53,4.97,4.34,0,4.97,0,0,24.98,2.86,3.28,14.16,0
5285 界霖,月報酬率 %,4.7199,-0.9859,2.5606,3.1899,-0.5379,3.5135,13.5772,5.8622,-1.2932,28.2461,31.4388,11.2162
5285 界霖,現股當沖比重,1.92,2.3,2.27,0,1.67,6,8.83,9.24,1.25,34.42,30.25,29.01
5288 豐祥-KY,月報酬率 %,-17.4691,8.2769,-0.7519,5.177,0.2401,4.1918,-2.1839,10.2232,-1.5995,3.7087,-4.1394,6.2501
5288 豐祥-KY,現股當沖比重,6.7,4.58,1.04,1.64,2.21,14.84,9.33,3,21.23,1.09,1.69,3.78
5305 敦南,月報酬率 %,-5.1918,12.6189,23.0442,0.5155,-4.6152,6.6307,0.6723,5.1754,-1.2675,17.726,2.9831,4.5519
5305 敦南,現股當沖比重,3.03,12.64,15.67,5.41,1.32,22.52,34.72,13.4,6.87,18.67,32.08,20.06
5388 中磊,月報酬率 %,9.7034,-5.2825,3.502,3.8847,-8.3231,0.1317,-1.4455,5.3332,1.9901,3.9218,3.0189,5.2503
5388 中磊,現股當沖比重,13.03,6.55,1.72,7.75,1,1.19,4.03,3.21,1.51,2,6.48,4.16
5434 崇越,月報酬率 %,-2.9629,7.3791,3.9101,16.3055,-2.9412,-0.3031,-5.5724,0.6437,-1.3857,-9.342,-5.5698,1.8767
5434 崇越,現股當沖比重,7.34,3.13,0.93,2.4,1.34,3.92,5.49,7.24,1.82,2.93,4.38,3.22
5469 瀚宇博,月報酬率 %,28.2894,-9.7436,-1.4205,12.9682,-7.1427,-5.2198,-7.8261,2.8301,-9.7863,9.3307,0.9677,16.6135
5469 瀚宇博,現股當沖比重,21.16,8.27,2.71,7.65,4.79,3.12,4.91,5.03,8.2,29.39,6.9,36.14
5471 松翰,月報酬率 %,-1.7029,0.7874,0.3124,5.6075,-3.5397,8.5628,-5.7748,0.598,3.2452,-3.1916,2.6688,13.3028
5471 松翰,現股當沖比重,0,2.29,0,3.22,0,17.76,0,5.2,0.71,2.58,14.65,33.66
5484 慧友,月報酬率 %,-4.039,-5.08,-0.7644,-5.547,-2.6101,-2.8477,3.7929,-3.6546,-10.1728,0.5756,-0.3817,-3.4483
5484 慧友,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5515 建國,月報酬率 %,2.9517,-0.344,-2.1864,5.8822,3.1111,-2.4783,0.9944,1.2038,1.8098,0.7856,19.1536,4.6729
5515 建國,現股當沖比重,16.69,0,2.38,0,6.68,15.01,0,0,0,13.59,1.56,18
5519 隆大,月報酬率 %,4.3477,-3.2406,0.4785,8.5716,11.4036,-8.2676,-4.7211,0.9008,-1.7857,0.4545,-0.969,0.4784
5519 隆大,現股當沖比重,9.15,0,0,1.63,0,0,0,0,2.58,0,2.84,2.28
5521 工信,月報酬率 %,-0.8007,0.101,1.8145,16.8313,18.644,-7.4999,-5.7915,-3.6883,-10.6384,5.8253,10.0918,-4.1667
5521 工信,現股當沖比重,15.74,0,0.24,0,1.69,1.04,3.53,2.05,0,0,0.63,0.48
5522 遠雄,月報酬率 %,2.3416,-0.5384,0.2707,5.128,5.3916,-0.3654,2.6895,-7.143,6.5144,-3.3066,-7.5239,-2.5148
5522 遠雄,現股當沖比重,3.43,0.32,0.84,0.35,2.91,0.19,4.8,12.94,0.4,2.64,4.53,9.96
5525 順天,月報酬率 %,0.6827,-3.7287,-1.4085,1.0712,2.1202,-2.4221,0.3546,0.7065,-1.4336,-0.3636,1.0949,1.7178
5525 順天,現股當沖比重,2.63,0,0,5.26,0,0,0,0,1.81,0,0,0
5531 鄉林,月報酬率 %,13.2266,-8.4073,0.966,6.6988,0.8969,-5.7778,2.8301,-0.0002,-1.2615,2.439,-3.8096,3.4654
5531 鄉林,現股當沖比重,18.56,3.33,0,0.66,0,0,0,0.65,11.52,2.07,2.8,3.9
5533 皇鼎,月報酬率 %,-0.6192,-0.3117,-0.9376,0,0.3154,-0.6288,-0.3166,2.635,1.9356,-1.2659,-0.3205,0.0002
5533 皇鼎,現股當沖比重,0,0.88,0,35.77,0.12,1.81,0.76,1.46,7.24,15.58,37.47,0.63
5534 長虹,月報酬率 %,16.0234,5.8237,2.2011,8.1539,5.2633,-4.8648,-1.1363,-1.2931,4.3667,2.627,3.2639,5.8907
5534 長虹,現股當沖比重,6.73,4.99,2.67,3.05,4.42,1.24,1.69,0.61,9.45,0.62,9.32,38.96
5538 東明-KY,月報酬率 %,1.354,11.6413,0.1709,-2.0479,3.8329,-4.3624,1.9297,9.4664,3.8455,3.0646,-2.0346,12.1404
5538 東明-KY,現股當沖比重,4,7.14,0.95,0,9.09,10.81,0,0,0,0,0,0
5607 遠雄港,月報酬率 %,6.1818,-1.7123,5.9234,2.3026,-6.1094,-2.7398,0.3519,-3.1579,-2.5363,6.3195,-3.147,3.6101
5607 遠雄港,現股當沖比重,0,0,12.88,1.15,0,0,0,4.03,8.72,9.09,0,5.98
5608 四維航,月報酬率 %,6.912,-7.9249,3.9637,22.0045,-2.2323,-8.6759,-3.4001,-3.5197,-5.0429,5.7627,-6.8375,0.5733
5608 四維航,現股當沖比重,9.48,0.38,0.45,4.16,0.85,0.75,2.1,5.02,0.12,2.37,4.79,1.41
5706 鳳凰,月報酬率 %,-1.5558,-1.4366,0.8746,3.4682,4.1898,-3.4853,-2.2221,2.8411,-0.1263,2.0468,-1.8623,-1.1679
5706 鳳凰,現股當沖比重,4.04,4.46,0,0,7.85,0,0,12.26,0,0,0,0
5871 中租-KY,月報酬率 %,-0.3665,1.2868,1.6334,17.6786,7.5872,8.4625,5.5917,4.4331,6.3726,-5.2995,-9.0024,4.011
5871 中租-KY,現股當沖比重,2.63,3.32,0.95,3.25,0.37,12.06,8.5,8.63,18.01,5.62,4.86,13.25
5876 上海商銀,月報酬率 %,3.4914,-1.0267,4.4463,3.1924,6.2222,-2.9125,-0.3001,4.8479,8.6822,-0.6463,7.7735,-2.5288
5876 上海商銀,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5880 合庫金,月報酬率 %,1.4439,0,1.7794,2.4475,3.0718,1.6557,1.3029,3.8585,2.1673,3.9475,-1.5723,4.1534
5880 合庫金,現股當沖比重,0.31,0.63,0.15,0.86,0.22,0.16,0.74,0.77,2.13,5.43,1.26,3.48
5906 台南-KY,月報酬率 %,-12.3349,0.5025,-3.3334,10.5172,-16.3806,2.2389,-2.0072,6.8899,8.1883,-3.3815,30.0001,-0.6409
5906 台南-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5907 大洋-KY,月報酬率 %,0.6666,-4.6356,13.1946,0.2046,-1.2247,-2.8925,5.1062,6.8824,-11.3636,2.3506,-3.1315,0.6168
5907 大洋-KY,現股當沖比重,3.21,1.23,0,0.65,13.58,0.61,0.66,7.64,0.92,12.88,0,9.94
6005 群益證,月報酬率 %,13.2911,8.2682,-7.1207,12.2223,-0.495,-0.597,-0.1002,0.1001,-0.6006,3.1422,3.4482,2.4511
6005 群益證,現股當沖比重,0.46,2.17,2.34,1.72,0,9.11,8.23,0.83,0.13,1.11,2.15,5.35
6024 群益期,月報酬率 %,1.4867,-0.131,0.6897,1.0959,-2.981,-1.676,5.1135,2.2972,3.6786,7.2876,12.0754,4.3773
6024 群益期,現股當沖比重,0.6,0,0,1.94,0,2.89,0,0,1.23,0,1.84,1.59
6108 競國,月報酬率 %,11.8569,9.4001,-0.9139,10.8855,5.1582,-1.5824,0.8039,1.7542,5.4096,0.9511,-8.9484,2.7588
6108 競國,現股當沖比重,7.3,7.15,0.99,8.51,8.71,1.85,9.97,2.26,25.3,31.55,9.25,5.35
6112 聚碩,月報酬率 %,1.3385,0.9435,1.3082,5.535,3.6711,-0.6747,0.8488,2.8621,2.2913,2.9768,-2.2298,2.4563
6112 聚碩,現股當沖比重,0,0,0,0,2.55,0,4.25,0,0,0,0.55,0
6115 鎰勝,月報酬率 %,2.3837,-1.3305,0.4496,2.1251,8.7622,-0.9062,-1.2192,1.749,-5.1216,2.3175,-1.2456,-0.4587
6115 鎰勝,現股當沖比重,0,0,0,0,1.97,0,0,0,0,0,0,0
6116 彩晶,月報酬率 %,14.033,-12.8604,4.453,-5.603,7.7419,-2.7546,-4.3104,17.5031,-0.0001,40.8444,-1.2195,-3.7037
6116 彩晶,現股當沖比重,20.04,18.17,7.04,8.25,9.23,14.36,5.1,33.52,13.35,43.56,35.63,29.95
6117 迎廣,月報酬率 %,-3.2374,-1.8585,4.9243,17.3284,2.7692,12.8743,-3.9787,-1.1047,-1.1173,-1.1301,1.7142,2.2472
6117 迎廣,現股當沖比重,10.48,75,0,15.38,0,7.93,10.1,4.17,0,0,0,0
6120 達運,月報酬率 %,-0.0001,4.5083,0.3923,7.422,2.9092,-2.4737,0.7248,-3.5969,-3.2136,75.591,13.4529,29.0514
6120 達運,現股當沖比重,3.08,0.71,3.56,0.59,11.02,6.2,10.33,17.24,0,0,29.52,38.4
6128 上福,月報酬率 %,-4.4393,2.4449,1.1935,3.0662,-2.746,-3.0587,-0.2427,2.155,-0.5103,2.8206,17.7059,-10.3812
6128 上福,現股當沖比重,0,0,0,0,0,0,13.41,0,4.54,0,0,0
6131 悠克,月報酬率 %,3.1873,-0.7723,5.0584,-2.963,6.4884,34.05,-7.2191,-4.3229,-0.6025,5.7578,2.2922,15.9666
6131 悠克,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6133 金橋,月報酬率 %,-1.1174,4.294,-0.3251,3.2609,-2.6318,2.7026,-2.5262,1.4039,7.0287,9.4528,7.4075,-8.1897
6133 金橋,現股當沖比重,0,0,0,0,5.87,0,0,0,3.95,7.45,20.6,7.14
6136 富爾特,月報酬率 %,4.8036,-0.6251,0.8386,3.3264,1.6097,-3.3662,2.8689,1.7928,1.6481,-0.8351,-0.2104,0.8439
6136 富爾特,現股當沖比重,0,0,0,0.99,0.65,0,0,0,0,0,0,0
6139 亞翔,月報酬率 %,3.0301,47.0588,-6.6666,2.7142,0.6953,-4.6962,-6.8115,6.6874,6.414,1.4923,-3.5115,9.8982
6139 亞翔,現股當沖比重,4.29,37.38,15.18,7.71,6.25,8.29,3.35,11.51,5.53,5.01,24.67,9.1
6141 柏承,月報酬率 %,-1.4492,2.451,16.2676,1.6462,25.5061,14.5163,-3.0985,5.8139,15.6265,-4.8308,-5.3299,-3.4852
6141 柏承,現股當沖比重,18.11,1.45,3.13,3.13,3.36,21.65,10.69,5.77,12.39,6.2,1.65,4.2
6142 友勁,月報酬率 %,-4.105,4.4521,4.0983,5.8269,44.6431,-5.5555,-12.7452,5.6179,-0.9459,5.1071,3.6365,-2.4561
6142 友勁,現股當沖比重,0,2.28,3.17,5.29,14.06,14.5,2.71,4.98,6.89,8.14,41.29,3.06
6152 百一,月報酬率 %,-0.9635,8.0001,-1.4013,3.0457,1.4778,-8.9318,-1.0662,6.7889,-2.6236,-5.4921,2.522,-2.46
6152 百一,現股當沖比重,0,6.55,0,0.67,0,0,0,6.8,4.21,0.55,32.08,8.92
6153 嘉聯益,月報酬率 %,-10.1736,-0.8289,-1.6713,13.3147,-0.75,2.2668,-3.6945,6.6497,-3.8369,2.4936,17.327,49.2568
6153 嘉聯益,現股當沖比重,1.42,1.01,1.59,9.53,25.27,18.71,3.37,16.78,23.15,37.45,12.19,32.26
6155 鈞寶,月報酬率 %,0.8334,-3.5812,0.2858,3.4189,0.2755,28.5714,-12.8204,-10.9493,4.0229,15.1933,-8.6331,2.3624
6155 鈞寶,現股當沖比重,28.57,0,0,4.33,0,29.62,22.82,8.61,0.52,26.08,8.08,11.06
6164 華興,月報酬率 %,15.7024,3.2143,-3.4602,8.2438,-5.2983,-1.0491,0.0001,-2.052,-4.2146,-0.4002,5.6227,6.464
6164 華興,現股當沖比重,1.77,0,0,0.6,0,0,2.68,14.26,6.94,0,12.12,1
6165 捷泰,月報酬率 %,-21.7262,17.1103,-11.3636,77.2894,72.1075,-1.8007,46.4549,-2.0031,-32.0272,-7.644,35.6852,-15.9999
6165 捷泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6166 凌華,月報酬率 %,-14.2157,16.3808,17.3485,-0.0001,-5.4393,-2.2125,0.3018,-7.3683,7.1627,1.2481,4.6228,1.3256
6166 凌華,現股當沖比重,2.47,0.55,8.73,3.8,3.09,8.89,1.54,3.29,10.39,4.54,17.01,5.99
6168 宏齊,月報酬率 %,0.7469,14.9365,1.3825,0.9088,0.4503,-8.9686,0,9.3598,-6.7569,33.3333,20.6523,1.2013
6168 宏齊,現股當沖比重,0,2.51,0,0.52,2.47,4.27,0.52,1.9,4.65,35.89,16.83,17.21
6172 互億,月報酬率 %,0.4717,3.2863,0.0002,9.091,13.7498,2.5641,-22.5001,0,9.2166,5.4855,-17.2001,-0.4831
6172 互億,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6176 瑞儀,月報酬率 %,9.1931,-3.4365,0.7116,12.1907,0.4723,-1.2537,2.3808,4.9613,13.0436,5.9891,-6.4388,-5.8988
6176 瑞儀,現股當沖比重,10.46,9.36,2.86,13.95,4.14,21.52,4.16,6.65,9.02,13.57,9.37,22.79
6177 達麗,月報酬率 %,-0.2521,-1.5151,1.5384,16.1613,3.9131,-2.5105,1.2875,11.8643,0.9412,42.0292,-5.9767,3.8759
6177 達麗,現股當沖比重,6.85,3.76,0.35,5.81,0,1.41,0,12.82,1.47,8.7,8.38,7.25
6183 關貿,月報酬率 %,-2.2944,0.3912,3.7036,-1.1277,7.2244,-1.2409,-2.6931,2.9519,1.2545,5.2341,6.4912,-2.9656
6183 關貿,現股當沖比重,0,1.45,0,5.17,5.88,0,6.41,0,0,2.08,12.24,1.81
6184 大豐電,月報酬率 %,-6.5714,-0.153,1.3783,4.0786,-1.7416,9.3057,7.0271,-3.5356,-3.1414,-1.1796,-1.5258,-2.8169
6184 大豐電,現股當沖比重,0,0,0,0,1.22,4.78,0,6.3,17.31,11.07,0,2.39
6189 豐藝,月報酬率 %,-5.4861,1.1607,0.1639,6.0556,-0.3087,-1.2384,-2.8211,0.0001,-0.4376,-1.923,-0.0001,-0.5347
6189 豐藝,現股當沖比重,0,0,0,2.33,0,0,0,0,0,0,0,1.85
6191 精成科,月報酬率 %,8.7156,5.0632,-3.2128,7.0537,4.6509,-9.2593,-12.653,4.6728,-0.0003,23.9349,-4.4775,8.5937
6191 精成科,現股當沖比重,11.07,6.37,0.64,5.17,24.01,3.61,3.55,8.12,28.44,19.98,23.75,45.79
6192 巨路,月報酬率 %,7.1854,-1.8623,-3.2258,2.5492,4.0154,-4.9632,15.4738,-1.5074,-6.1563,-3.5647,2.9835,-0.1732
6192 巨路,現股當沖比重,1.14,0,0,2.04,17.1,0,19.78,7.77,4.64,0,0,3.33
6196 帆宣,月報酬率 %,-2.0294,6.4028,5.8406,15.552,4.3413,14.1468,5.3462,-2.7111,-3.7406,0.5182,3.0927,-2.0001
6196 帆宣,現股當沖比重,4.69,0.66,0.83,16.78,7.77,23.72,14.51,8.7,4.5,6.07,23.06,4.4
6197 佳必琪,月報酬率 %,5.1625,2.9093,5.6538,3.0101,5.6819,-6.4517,2.7916,-3.0351,-4.6128,0.5184,11.5122,-11.0006
6197 佳必琪,現股當沖比重,2.87,1.14,0.9,1.46,8.68,14.04,4.87,8.33,12.18,39.63,0,7.44
6201 亞弘電,月報酬率 %,3.268,-2.2154,1.4562,0.3188,12.4006,-5.2334,-0.7464,1.2029,3.12,-5.7842,-2.8476,2.0689
6201 亞弘電,現股當沖比重,2.68,0,0,0,0,0,1.32,0,1.59,0,0,0
6202 盛群,月報酬率 %,-3.4066,2.5933,0.9101,7.2145,0.7478,3.8961,2.3214,-0.5234,2.8069,0.2251,6.1594,19.1129
6202 盛群,現股當沖比重,0.31,0,0,2.03,0.6,1.86,3.52,3.15,7.69,2.44,16.46,38.41
6205 詮欣,月報酬率 %,-2.6317,-1.0136,1.7063,41.9464,-11.2291,4.6603,-1.0178,-0.771,1.2553,-3.5134,-2.1008,-4.8641
6205 詮欣,現股當沖比重,1.47,1.16,0,25.32,8.73,22.21,41.71,7.42,8.36,4.02,7.4,7.23
6206 飛捷,月報酬率 %,-9.1346,-0.4233,3.8256,6.4482,-3.3653,2.4874,-3.2038,-0.5015,-1.4112,-2.1928,-0.7708,-5.7714
6206 飛捷,現股當沖比重,0,0,0,0,0,7.06,3.81,0,0.61,1.73,0,2.7
6209 今國光,月報酬率 %,-13.9875,-0.7283,2.6894,11.4286,19.8717,24.2424,-20.8033,-10.326,36.97,26.4915,12.0853,-1.3741
6209 今國光,現股當沖比重,7.38,5.77,6.66,14.39,23.32,52.6,32.28,14.6,44.9,50.97,66.47,58.77
6213 聯茂,月報酬率 %,-3.3626,0.7562,25.2251,0.3597,7.4073,0.6676,-5.4143,3.2711,10.2145,29.2709,-1.5154,7.8631
6213 聯茂,現股當沖比重,0.46,0,9.58,6.26,7.44,4.44,2.34,3.34,15.36,18.55,12.34,19.29
6214 精誠,月報酬率 %,4.5111,4.4964,4.131,2.4794,3.8709,-5.9007,3.4653,3.5087,-3.9569,0.8697,-1.0344,3.136
6214 精誠,現股當沖比重,2.95,3.57,16.11,1.66,3.25,3,2.42,3.14,2.95,4.91,0,18.93
6215 和椿,月報酬率 %,-1.2448,2.9412,0.4081,4.0651,1.5626,-5,13.3604,-2.5,19.3422,19.7452,-3.1915,9.8903
6215 和椿,現股當沖比重,0,1.19,0,0,6.15,0,22.62,5.21,31.47,36.04,8.9,35.02
6216 居易,月報酬率 %,0.1686,0.3367,9.0607,0.3077,4.1408,-4.7128,-0.4637,-1.2421,1.2581,0.1172,-3.3785,1.399
6216 居易,現股當沖比重,0.76,0,0.78,0,5.04,1.2,0.81,0,1.24,0,0,0
6224 聚鼎,月報酬率 %,-4.0002,1.3889,-0.1713,2.5728,2.3413,0.4901,0.9757,1.2882,-0.3367,-4.639,-0.7208,0.7261
6224 聚鼎,現股當沖比重,0,1.46,0,1.28,0,0,3.06,1.2,2.41,0,8.89,0
6225 天瀚,月報酬率 %,-13.0769,4.7198,3.6621,-6.5218,-10.465,-2.5974,-3.3333,3.4484,-0.0001,0.0002,1.6667,14.7542
6225 天瀚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6226 光鼎,月報酬率 %,-3.2309,13.1887,9.7345,15.7259,21.9513,-22.2858,0.2451,-5.8679,18.5712,8.0978,1.2422,15.0308
6226 光鼎,現股當沖比重,0,3.93,0.7,4.72,18.05,8.3,0.73,1.8,2.67,32.63,8.55,16.71
6230 超眾,月報酬率 %,-16.129,14.1024,14.6068,-5.5555,-2.7683,-15.6584,3.7974,4.878,3.8758,-16.2055,-13.6792,9.8362
6230 超眾,現股當沖比重,15.72,14.17,13.53,6.37,6.28,15.93,11.11,13.17,7.17,37.71,13.69,8.23
6235 華孚,月報酬率 %,-1.269,2.0565,-0.2518,6.5656,-0.4739,2.6192,-10.2087,5.1682,0.6503,-12.6684,1.2344,8.8414
6235 華孚,現股當沖比重,0,0,0,0,0,2.96,0.73,0.29,1.73,0.34,6.58,38.72
6239 力成,月報酬率 %,-9.1009,6.227,-1.7242,4.3275,-1.009,7.248,-2.4287,1.6233,4.2599,-2.4196,-3.0567,6.1938
6239 力成,現股當沖比重,5.79,6.62,7.07,6.56,4.21,7.79,4.95,4.33,6.05,6.34,9.06,12.65
6243 迅杰,月報酬率 %,-4.2761,-3.4364,0.3559,10.2837,-6.4309,-4.4675,-2.8776,1.4816,1.4599,41.7265,-6.599,11.9566
6243 迅杰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6251 定穎,月報酬率 %,-9.4319,3.9052,0.2278,5.682,1.3979,-3.3933,2.8541,-1.3875,28.2465,12.2363,-13.5339,1.7393
6251 定穎,現股當沖比重,1.42,0,1.72,8.29,2.15,2.69,0,0,35.53,9.86,1.45,6.24
6257 矽格,月報酬率 %,-0.6357,-0.6398,3.0043,14.375,0.9107,-3.2491,0,2.7986,1.9965,-0.2918,-4.1669,3.5574
6257 矽格,現股當沖比重,0.14,0.25,0,0.86,0,0.4,1.29,4.2,2.12,1.62,6.08,6.15
6269 台郡,月報酬率 %,-5.0059,-0.7029,5.7783,5.3514,11.6401,6.1611,-4.9108,7.5118,23.1442,2.588,-10.487,-3.3471
6269 台郡,現股當沖比重,3.07,15.54,7.55,5.35,11.96,26.59,10.9,18.44,24.72,12.78,16.6,29.11
6271 同欣電,月報酬率 %,-12.8441,15.7895,7.7272,16.4556,-2.8986,-4.4776,-8.5936,8.1196,3.3074,-2.8001,2.8807,3.2
6271 同欣電,現股當沖比重,26.48,9.92,11.75,10.31,4.45,14.25,14.71,47.05,16.61,14.74,3.79,10.63
6277 宏正,月報酬率 %,0,1.1351,0.4989,1.8612,4.1414,-2.807,1.2033,-0.1189,-0.1467,-2.302,1.9633,-0.8984
6277 宏正,現股當沖比重,0,0,1.17,0,2.34,0,2.65,0,0.44,0,0,3.3
6278 台表科,月報酬率 %,-1.901,2.3257,-1.3258,10.1728,-3.4845,-3.2492,-7.4628,2.016,1.8685,0.606,5.2208,9.3512
6278 台表科,現股當沖比重,0.35,0.81,1.78,0.93,2.55,0.76,2.19,1.18,2.03,1.49,9.72,24.07
6281 全國電,月報酬率 %,0.6622,5.5921,-2.8036,0.8012,1.5897,-0.1565,4.5452,-1.2304,-0.3247,1.1402,1.9325,-0.4741
6281 全國電,現股當沖比重,0,0,0,0,0,0,0.56,1.69,0,0.97,0,0
6282 康舒,月報酬率 %,-2.9915,5.9475,-1.8711,3.6018,-2.454,-1.8867,-2.137,3.275,-1.6912,9.5916,-3.1186,-1.5022
6282 康舒,現股當沖比重,0.85,14.26,8.32,1.93,1.69,31.03,2.7,9.33,2.75,32.9,7.93,4.54
6283 淳安,月報酬率 %,35.4747,13.6083,37.9312,21.4473,-0.1085,17.7875,1.2894,11.4521,-12.09,-2.7505,-8.0807,2.1979
6283 淳安,現股當沖比重,17.97,21.39,0,7.8,20.25,10.01,24.22,11.76,35.95,21.78,7.37,13.98
6285 啟碁,月報酬率 %,7.2811,-8.4837,3.5924,0.3358,-4.9052,1.5241,3.9261,0.6665,6.7328,0.5738,-2.8635,-1.9273
6285 啟碁,現股當沖比重,7.67,3.12,2,2.5,4.63,3.07,7.48,10.64,5.51,18.85,17,9.21
6288 聯嘉,月報酬率 %,-7.6582,12.0192,19.0986,71.0812,18.4835,2.6223,-1.2559,24.5176,-11.4936,5.1564,-2.0464,-9.5783
6288 聯嘉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6289 華上,月報酬率 %,42.6574,-1.9609,-2.9999,27.3194,25.506,-4.8388,-8.1356,-21.7713,-4.717,13.8614,26.0869,-5.1724
6289 華上,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6405 悅城,月報酬率 %,0.9803,6.7963,-4.8483,16.8791,1.3623,-8.3333,3.2258,-1.7046,6.155,39.9447,-0.3936,-1.9764
6405 悅城,現股當沖比重,0,33.33,0,4.65,6.9,4.66,0,10.71,26.51,0,17.91,0
6409 旭隼,月報酬率 %,-11.9198,6.7066,-4.7138,6.4781,-10.3981,6.2963,14.0535,2.0365,7.3631,5.0194,-1.6541,6.1682
6409 旭隼,現股當沖比重,2.85,11.28,8.52,0,5.69,5.16,5.05,8.62,15.07,6.97,19.96,18.8
6412 群電,月報酬率 %,-2.1442,-0.3985,-6.5999,3.8543,0.3092,15.3135,11.408,5.5768,-1.5672,-0.4846,-7.4674,15.2629
6412 群電,現股當沖比重,3.3,7.45,0.67,0.59,3.11,22.74,9.14,17.58,3.47,5.49,0.95,22.89
6414 樺漢,月報酬率 %,-10.1797,-8.4444,8.738,8.259,-18.2475,-17.15,13.5465,6.2049,17.6393,-2.7565,0.6801,-3.491
6414 樺漢,現股當沖比重,17.17,4.9,13.33,10,9.79,24.85,18.4,25.83,26.55,16.19,18.07,13.25
6415 矽力-KY,月報酬率 %,5.5313,-6.6804,4.6255,8.842,8.317,-2.5,8.7912,-1.3469,1.5088,14.0679,3.5658,-6.5997
6415 矽力-KY,現股當沖比重,17.21,4.18,1.35,5.09,5.82,12.02,13.28,8.77,6.92,17.76,18.75,15.34
6416 瑞祺電通,月報酬率 %,-19.9942,-3.5803,-0.9446,14.1532,-1.728,-2.1748,2.2429,-3.0267,-2.2422,16.9722,20.3843,-1.9674
6416 瑞祺電通,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6431 光麗-KY,月報酬率 %,-3.3039,-8.8837,3.125,1.8183,4.405,-2.0525,18.7426,6.8624,3.6696,0,-9.2921,9.7561
6431 光麗-KY,現股當沖比重,6.67,7.69,2.63,0,14.42,7.14,19.39,11.3,10.58,0,3.33,13.33
6442 光聖,月報酬率 %,-2.9321,1.8339,-3.7076,1.8702,4.7515,15.0515,-5.018,-7.17,-3.1599,1.0135,-0.5573,-5.6053
6442 光聖,現股當沖比重,0.94,0,1.09,0,5.62,30.36,10.45,12.84,4.39,17.79,9.17,8.32
6443 元晶,月報酬率 %,-12.0537,5.0761,1.9323,8.057,-4.8244,4.1476,-3.9822,-3.6866,-1.4354,-9.5147,6.438,16.9553
6443 元晶,現股當沖比重,8.78,9.85,0.96,2.85,7.1,43.29,11.99,10.78,13.54,0,0,0
6449 鈺邦,月報酬率 %,-6.3637,-0.6472,4.2345,16.875,-6.1497,-2.7065,0.1466,3.8014,0.2299,18.9349,-3.7314,10.9819
6449 鈺邦,現股當沖比重,8.65,20.86,0.62,9.07,1.01,2.51,6.23,11.9,1.32,14.1,16.95,20.53
6451 訊芯-KY,月報酬率 %,-14.7983,6.8421,-7.9802,25.2675,-11.9659,0.9708,5.7693,-0.0002,-5.1351,11.6161,-1.3577,30.2751
6451 訊芯-KY,現股當沖比重,20.76,20.19,6.97,15.75,4.22,38.9,20.89,19.41,6.22,17.85,27.39,44.24
6452 康友-KY,月報酬率 %,-9.938,1.3082,1.6432,9.815,-0.7359,0.7414,-1.1564,-2.2342,-7.5084,3.6469,-4.8806,11.3363
6452 康友-KY,現股當沖比重,19.38,14.92,7.88,12.75,13.28,12.31,6.05,21.97,15.41,38.24,30.21,14.01
6456 GIS-KY,月報酬率 %,8.5511,0.1093,8.3058,27.1442,15.4762,15.8076,35.9053,0.1159,28.8889,24.6553,-14.6611,-10.3727
6456 GIS-KY,現股當沖比重,17.21,10.83,17.39,29.38,24.37,44.12,47.96,39.81,46.49,31.17,40.73,46.4
6464 台數科,月報酬率 %,-1.1451,-3.861,-0.0001,-0.4016,-0.8066,-5.2845,1.7169,7.0041,-0.8331,0.8403,-1.6667,-1.6951
6464 台數科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6477 安集,月報酬率 %,3.6723,1.3624,1.0751,-4.2552,1.1112,-4.6704,-4.8992,-5.7576,0.643,27.4975,21.3197,-3.5564
