證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
2903 遠百,現股當沖比重,1.32,2.62,0.29,4.91,0.95,0.1,1.05,0.14,5.16,2.53,2.4,0.13,1.01,0.22,0.39,0,0.42,0,0.9,3.77,23.15,5.56,8.05,0.09,4.14
2904 匯僑,月報酬率 %,-1.6071,0,-0.7258,2.5036,-1.3436,-0.3891,-0.7812,-4.1338,0,0.4106,-1.227,-0.6212,-2.5,-3.4189,-2.8763,-0.0149,-0.971,-1.9608,0.0001,-2.25,0.0001,-3.3249,-2.6457,-0.5433,3.2785
2904 匯僑,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,0,0,2.33,0,8.69,0,0
2905 三商,月報酬率 %,-9.8798,0.2673,-1.6,3.7939,8.6572,-1.2989,2.1053,14.6907,2.6968,0.6564,9.3479,0.5965,-4.7431,-10.7885,2.5581,2.9481,11.4398,-1.9607,8.4445,8.4014,-4.5371,-1.1881,-0.6012,1.6128,-4.365
2905 三商,現股當沖比重,1.33,0.92,0.79,6.05,1.53,0,0,0.62,1.64,3.14,5.47,3.42,1.88,1.14,0.19,0.62,6.25,1.99,12.23,5.74,0,0.95,3.84,0,1.16
2906 高林,月報酬率 %,0,-3.3614,1.7392,0.7803,-3.5397,-0.4585,-1.8433,-2.3476,1.4424,1.8957,19.535,-6.6149,-1.2501,-5.4852,5.3573,-0.8774,-0.885,0.8928,-1.7698,0.9009,0,-0.0001,-3.5714,1.8519,-1.3636
2906 高林,現股當沖比重,0,0,0,0,0,0,0,0,0,2.69,3.59,0,0,0,0,0,0.4,0,0,11,1.33,0,0,0,16.79
2908 特力,月報酬率 %,-1.2626,-0.7671,3.0929,2.9879,-2.2899,0.2607,1.039,-1.5422,4.9608,-0.4975,0.2501,-0.7481,-0.0001,1.5077,17.3267,-1.2564,1.3454,-0.2214,1.5519,-2.4018,2.4608,-0.2182,0,2.8445,-1.915
2908 特力,現股當沖比重,0,0.85,14.27,4.16,4.13,0.96,15.52,2.2,1.74,4.94,5.41,0,1.14,0,6.1,1.35,1.44,8.73,5.27,1.81,0,22.31,25.84,7.18,17.74
2910 統領,月報酬率 %,-4.6808,3.5714,-2.1554,2.2026,-1.5086,3.7201,-5.6963,29.7541,34.4826,-30.0001,-1.2819,-0.9276,4.8686,-3.5714,5.219,-0.3585,-1.0792,1.0908,2.8777,-0.8743,-7.4073,7.8095,-2.8268,-2,0.1855
2910 統領,現股當沖比重,0,0,0,60.71,0,8.7,0,0,5.26,0,33.33,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0
2911 麗嬰房,月報酬率 %,-13.141,1.476,-3.6363,2.2645,-2.952,0.3802,-5.303,-6.4,-4.2734,-2.2321,5.4794,-4.329,-0.4523,-4.5455,0.4762,4.2655,0.9092,9.9099,-6.1475,3.9301,-0.8405,2.1187,-4.5643,12.1739,8.527
2911 麗嬰房,現股當沖比重,0.58,2.47,1.97,5.45,0.61,0,0,10.98,0,8.76,3.72,0.3,6.37,3.03,8.11,4.64,3.52,23.4,4.92,10.12,2.19,8.02,2.46,25.05,7.94
2912 統一超,月報酬率 %,-2.5586,8.3152,1.4141,3.1873,0.2924,-1.386,-5.2211,1.4832,-3.5491,1.0823,-3.4262,10.8647,4.9999,2.4762,1.6729,-6.3985,1.7032,0.7921,6.4832,4.7973,0.0003,1.5845,2.0797,-0.1696,-0.5103
2912 統一超,現股當沖比重,2.42,4.24,2.59,0.65,2.03,4.23,2.53,0.29,2.13,0.54,0.94,1.14,3.32,2.34,3.5,11.14,8.36,6.3,6.89,8.85,5.48,10.09,7.46,8.87,7.37
2913 農林,月報酬率 %,0,1.3469,-0.9966,9.841,-4.732,-3.6424,-5.4983,4.3634,-2.439,8.9286,3.6065,5.3797,-1.8016,6.7276,-5.7309,-1.5197,2.4692,-0.6211,0.3124,-3.7382,0,-0.971,-2.6145,-0.671,4.3918
2913 農林,現股當沖比重,5.58,6.67,1.32,1.45,1.87,0.39,0.47,1.39,1.81,5.14,0.71,2.77,1.8,10.57,0.71,5.96,1.05,15.1,13.22,1.99,15.76,3.21,0.36,3.26,2.36
2915 潤泰全,月報酬率 %,-14.9055,6.3192,0.9386,5.3719,-0.5161,2.3352,0.9919,14.931,-8.2051,7.6351,0.865,-16.295,-0.5122,-7.3122,0.8889,0.3956,8.3707,-6.6941,6.6227,3.209,1.5045,1.7787,-0.3884,9.9414,2.3048
2915 潤泰全,現股當沖比重,4.79,9.05,2.12,4.8,4.14,2.94,6.89,11.71,4.13,10.2,1.89,5.82,4.94,7.7,15.25,0.87,7.89,3.13,9.92,8.68,14.75,14.97,11.94,3.24,14.19
2923 鼎固-KY,月報酬率 %,-4.1664,-0.9661,-0.4878,0.2451,9.2906,6.4879,-5.21,-6.5315,2.4098,-2.1176,2.8845,-2.5702,-0.9593,-3.1477,3.0002,-3.3978,-2.1822,-5.759,0,3.0555,-1.0782,12.5342,-11.3801,2.4591,1.3333
2923 鼎固-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,18.49,0,9.09,6.68,0,12.5,0,0,0,0,0,0,0
2929 淘帝-KY,月報酬率 %,-7.7517,11.3445,1.5098,5.5764,12.6758,-0.9375,-1.2617,-15.9915,-0.0002,1.422,1.869,-3.67,-4.7619,1.5,-3.1528,-1.933,12.552,-1.8432,0.939,8.2894,5.4275,0.4607,-3.2109,-1.8959,-3.3816
2929 淘帝-KY,現股當沖比重,6.81,3.81,2.46,1.71,9.6,1.28,2.15,9.82,4.06,0.3,1.32,7.42,9.57,3.57,0,8.16,13.44,8.13,9.89,12.79,13.49,13.91,6.57,15.03,5.95
2936 客思達-KY,月報酬率 %,0,0,0,0,0,16.5191,-10.8858,6.25,26.4707,-2.3257,-1.4069,-1.0977,-0.9987,-1.3455,-0.1135,-0.8534,-7.9545,-2.6063,-5.0705,-8.3087,3.5597,-3.1249,1.1291,-13.2376,-4.7793
2936 客思達-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,2.67,9.09,3.67,0,1.29,0,0,0,0,0,0,2.23,0,0
2939 凱羿-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6937,-8.1372,2.6386,-7.5171,8.3595,30.4489,-12.5307,9.8313,-16.1125
2939 凱羿-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002 歐格,月報酬率 %,-0.4951,-0.4975,-0.0001,2.9999,2.9126,-1.4634,-0.9901,-0.0001,5.9998,1.4151,4.6514,2.2223,4.348,20.833,2.069,0.3377,-8.7412,3.4481,4.4444,-6.383,-1.5152,1.1539,-3.8025,1.1859,-11.7189
3002 歐格,現股當沖比重,0,0,0,4.26,0,0,3.57,0,0,2.01,0,0,0,20.24,16.91,4.04,1,3.64,6.72,3.45,0,0,22.86,0,0
3003 健和興,月報酬率 %,-6.9343,-2.3527,0.1341,5.2198,-1.8278,1.8619,-7.0497,-5.4775,12.0358,8.6208,8.6694,-2.0226,6.5365,3.9827,-1.1387,21.1316,8.9125,9.4924,19.8802,-16.3341,-5.3652,-8.5038,-2.754,-6.1947,-3.7735
3003 健和興,現股當沖比重,6.13,7.77,1.67,4.5,3.57,2.9,0.87,0.68,2.75,1.36,5.57,6.01,3.18,6.03,4.3,11.18,33.55,18.93,34.51,16.6,6.89,7.33,8.02,3.1,4.61
3004 豐達科,月報酬率 %,0.7874,-0.9377,-3.1544,-0.9773,-5.7566,4.5045,-0.5172,-12.305,-2.5691,8.9249,-2.6071,-4.3978,-1.6,3.4554,2.1611,-6.5385,-0.614,0.2138,0.4264,3.6093,3.6885,-0.9882,-2.5949,7.1722,4.7803
3004 豐達科,現股當沖比重,4.78,4.7,1.12,1.62,7.4,1.02,7.84,1.48,0,0.89,12.44,0,10,41.92,2.78,4,0,0,77.18,58.51,43.78,4.55,81.55,47.6,11.55
3005 神基,月報酬率 %,-3.5397,5.5047,-1.5217,15.4653,18.0873,28.5214,12.3287,-1.3415,-5.9332,22.3389,-7.6263,1.3955,-10.2063,1.7882,1.6314,1.497,12.6964,-2.9036,0.7178,-3.8004,9.1358,-1.6968,-1.0357,-1.7441,1.3016
3005 神基,現股當沖比重,1.36,3.91,1.42,10.88,10.38,13.68,27.36,17.23,10.01,19.74,6.55,7.37,5.1,3.06,6.2,4.87,22.94,4.65,14.77,3.61,8.53,13.63,14.16,4.93,3.31
3006 晶豪科,月報酬率 %,-6.915,4.7618,6.7272,4.275,1.5308,18.9279,-5.2113,-6.092,5.2215,0.3008,-1.7992,4.4276,22.3684,-10.7526,-1.3388,0.6168,24.1235,-7.2316,21.0722,-11.3682,-2.9513,4.4445,-5.7112,5.4632,-12.3874
3006 晶豪科,現股當沖比重,31.04,7.74,4.84,2.44,7.29,17.16,13.6,8.46,4.32,2.08,8.1,8.4,29.68,18.03,2.65,4.67,17.87,26.36,32.25,15.65,21.25,21.78,19.26,24.94,20.87
3008 大立光,月報酬率 %,-9.0179,19.8238,8.2719,16.1292,5.9021,6.1797,-1.1903,-1.2048,2.7099,17.4141,2.472,4.8247,4.9163,-5.2842,2.1054,13.6082,7.0203,-7.8046,6.3258,-10.0612,-21.7899,-0.373,-7.7402,-9.337,3.8806
3008 大立光,現股當沖比重,27.01,19.13,16.04,15.61,24.7,19.45,23.96,7.99,13.08,7.87,8.79,8.75,5.22,7.19,10.14,11.52,17.03,31.76,28.48,17.18,38.45,26.05,34.37,27.61,28.79
3010 華立,月報酬率 %,-1.9036,1.5984,5.5053,7.7656,-1.9855,-3.0917,-0.8802,2.1089,-0.2175,1.0893,6.25,-1.0142,1.6395,3.2258,-0.7814,-0.5906,0.8254,3.7191,5.3786,8.1287,-2.4476,2.5091,-1.0489,2.8269,-4.9827
3010 華立,現股當沖比重,0,0.36,0,0.57,0,0,0,0.45,0,0,0,0.47,0,11.84,4.29,0.62,1.81,2.56,0,21.27,14.37,7.28,7.63,1.26,13.72
3011 今皓,月報酬率 %,1.3532,-4.1262,-5.9494,-0.1347,4.4476,-5.5484,-1.0931,-7.4586,10.2986,-2.977,40.8648,-6.9309,-11.8086,-2.7744,-4.9626,-4.4387,3.4153,0.3962,-0.2633,-0.7915,-5.186,1.4027,-3.1812,14.2856,4.3751
3011 今皓,現股當沖比重,6.95,2.23,10.79,10.92,4.61,28.88,23.99,2,10.09,0,14.37,43.19,13.63,15.66,2.25,3.98,2.55,0,1.15,0.68,0,73.96,64.26,14.41,14.43
3013 晟銘電,月報酬率 %,-12.1622,-0.0002,12.6925,-2.0478,21.2232,17.0087,-8.2704,-6.8306,2.9326,-2.2792,7.8718,19.1892,-1.5872,-6.9124,-4.4554,0.5182,-1.6525,2.1504,1.579,4.1452,11.1942,-9.6194,-0.9901,1.7498,-7.371
3013 晟銘電,現股當沖比重,15.94,4.44,8.23,0,14.04,14.29,5.96,12.61,3.63,6.89,1.08,18.23,17.77,11.26,17.21,11.82,6.68,6.87,5.18,28.55,28.77,8.9,20.94,8.65,6.56
3014 聯陽,月報酬率 %,-3.4843,2.7078,1.7575,9.8408,0.3368,4.0267,-5.4836,3.7541,-0.8224,-1.8242,7.9391,10.6416,-0.1413,7.9322,-1.3124,-5.4127,3.3639,-0.7397,7.4515,0.416,-1.7956,5.3446,-4.1387,8.078,-10.1804
3014 聯陽,現股當沖比重,0.98,4.52,0.27,1.47,3.04,2.81,1.42,3.79,0,0,2.02,4.95,3.35,2.15,2.53,5.59,19.46,5.79,7.29,19.08,4.83,15.02,2.64,13.64,7.83
3015 全漢,月報酬率 %,2.3403,-3.5344,-1.2931,7.4238,6.96,-1.4114,-1.4316,-5.8093,4.6256,0.4213,0.6288,3.7502,-5.4218,-0.6368,1.0685,2.1144,-2.8415,2.5056,4.4444,6.5954,-3.7926,1.4521,6.544,-0.7677,-6.5765
3015 全漢,現股當沖比重,0.47,0,1.38,0,0.32,0,8.46,0,0.56,0,1.66,0,0,2.42,0,5.81,3.91,19.05,8.23,8.31,1.44,5.14,30.24,37.91,3.74
3016 嘉晶,月報酬率 %,-15.577,1.1389,-0.6758,-7.0294,-5.122,0.2571,-4.6155,-13.7098,21.4953,7.1793,6.22,27.4773,-13.4275,-7.5513,-4.415,9.931,-9.4539,10.209,40.6315,11.078,-11.8802,4.0001,-9.0237,18.0492,-0.9644
3016 嘉晶,現股當沖比重,18.97,22.02,20.93,20.27,10.24,1.9,4.33,0.65,15.58,10.15,10.27,22.51,28.02,41.04,16.77,41.14,19.52,38.65,59.12,42.65,30.91,29.41,30.4,31.33,45.38
3017 奇鋐,月報酬率 %,-9.6089,-0.5906,-4.1584,5.9915,-2.729,1.7709,-3.0738,2.114,3.9338,-1.5937,6.4777,-0.5705,-4.0154,2.789,3.2947,-0.7506,3.4028,-1.1388,10.6382,25.8742,-10.0001,-4.4755,-4.5234,0.1692,-8.6147
3017 奇鋐,現股當沖比重,4.32,7.62,13.69,3.8,9.35,1.69,2.51,3.83,3.63,0.66,3.16,1.62,15.81,6.07,27.68,16.61,15.1,6.96,15.44,30.19,35.37,24.97,35.34,7.56,26.82
3018 同開,月報酬率 %,1.27,-1.8809,0.639,14.9206,-0.2763,-4.9861,2.3324,-2.564,5.5555,1.108,26.5752,17.749,60.6617,-4.3478,2.6315,13.7531,28.4837,-12.47,36.6172,-2.5852,13.4077,-1.4779,6.75,2.9271,-6.9399
3018 同開,現股當沖比重,0,4.35,1.98,1.54,4.03,16.18,10.11,8.68,5.47,0,10.53,4.77,32.84,29.74,12.19,11.83,20.9,47.69,30.49,24.18,36.53,14.97,23.97,4.86,8.64
3019 亞光,月報酬率 %,-15.3438,6.6667,3.5159,3.7734,16.7273,-5.2961,-4.2764,4.8111,0.0001,30.9838,29.1614,0.5814,11.7534,-12.0688,6.4708,33.4097,67.3697,-5.4622,9.3331,-8.5366,-14.5779,22.7887,-6.7797,-6.818,-9.8535
3019 亞光,現股當沖比重,3.06,1.36,3.83,2.39,17.13,4,0.62,6.33,3.64,24.24,23.85,25.14,50.98,29.99,17.9,46.16,0,50.37,68.04,32.69,38.5,46.36,40.5,37.96,62.23
3021 鴻名,月報酬率 %,-0.4115,-3.3058,4.2734,-0.4098,9.8765,-2.9964,1.001,-5.5761,-1.1813,3.5857,-1.1539,1.5564,2.2989,6.7416,2.105,2.8701,2.8071,18.4299,-9.2219,-5.3971,-2.0135,1.3699,-5.7432,8.244,4.6358
3021 鴻名,現股當沖比重,0,7.63,0,0,0.49,0,5.28,0,0,2.23,7.24,0,15.74,6.01,2.71,0.8,8.52,18,3.74,9.46,3.17,9.07,13.24,16.69,15.73
3022 威強電,月報酬率 %,-5.3836,8.3926,0.6562,6.2583,12.6968,3.9999,3.2968,1.702,-6.4853,2.9085,2.6086,1.4831,-4.2798,5.3433,-2.6915,-1.7021,-0.4329,-5.8698,3.8107,1.7878,-7.9625,3.1806,0.1233,-6.0345,-9.0433
3022 威強電,現股當沖比重,1.25,1.72,0.44,1.7,3.7,3.73,5.25,16.13,0,5.18,5.21,4.89,1.56,6.43,8.16,1.39,43.93,23.86,3,2.46,3.04,0.89,2.37,18.59,8.29
3023 信邦,月報酬率 %,2.2833,9.5239,-1.7665,5.256,2.2336,-0.5516,-1.5257,-6.0564,5.2475,-2.1367,6.6958,1.6371,0.0001,-4.6981,1.1267,8.6883,0.6759,7.248,8.0102,-0.579,0.5827,-4.9827,-2.1951,2.2443,-4.0244
3023 信邦,現股當沖比重,7.11,8.91,4.96,2.19,1.34,3.08,8.31,1.54,1.79,4.56,1.45,0,1.48,0.58,1.59,20.51,9.56,13.41,23.01,12.76,3.18,6.27,3.38,24.94,9.67
3024 憶聲,月報酬率 %,-6.9446,-6.2686,-0.9553,16.0772,43.7672,22.5433,13.8366,-4.8342,3.3382,1.4045,27.4239,6.7394,7.943,-11.5094,-9.1685,-10.4461,-5.2424,-2.0746,-2.5424,-11.5942,5.4098,0.9331,-0.7705,5.4348,-7.0693
3024 憶聲,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,29.36,0,0,0,0,0,0,0,0,0,0,0,0
3025 星通,月報酬率 %,-13.2232,-3.8095,-0.9902,6.4999,1.878,19.3548,-17.7607,1.4085,7.8704,-0.4291,-3.8794,2.6906,11.7905,14.8436,11.5645,-6.4024,45.5402,-9.7507,3.5175,-6.5533,2.8568,3.5354,-11.9513,-3.878,-3.1699
3025 星通,現股當沖比重,0,4.17,6.67,0,9.19,11.06,2.16,3.79,5.33,22.01,0,0.58,1.99,30.25,26.58,1.16,28.45,6.64,1.15,0.45,5.34,0,5,18.87,11.11
3026 禾伸堂,月報酬率 %,-4.058,-0.9063,2.1342,4.9255,-2.5284,0.1573,0,-0.3141,1.2598,0.6221,7.264,11.5275,7.6228,-3.1211,3.3458,-5.4639,4.1893,7.2632,2.1571,62.8113,22.4047,-0.0001,-16.6964,43.0872,9.3632
3026 禾伸堂,現股當沖比重,4.61,1.81,0,1.57,0,0,0,0.44,0,0.77,1.79,3.94,17.59,1.11,5.4,2.9,21.95,8.28,10.23,41.36,66.85,55.84,48.76,28.59,58.83
3027 盛達,月報酬率 %,7.1714,-6.6912,14.3425,-7.6655,5.2789,-1.4493,-10.2942,1.2293,0.4049,30.2418,2.7865,-18.3736,-5.904,-5.0981,2.0661,-7.6923,9.1588,-10.2041,10,-7.0248,-9.7779,4.4338,-2.3586,1.9323,-8.436
3027 盛達,現股當沖比重,2.16,0,16.65,4.88,3.41,2.29,2.06,1.09,5.1,9.55,10.21,2.25,11.97,0,10.28,0.35,4.97,2.96,7.26,8,3.63,3.62,3.14,13.45,1.7
3028 增你強,月報酬率 %,0.2739,0,1.093,0.9741,-0.8825,0.5934,0.295,-0.5882,0.5918,3.8237,0.2833,3.6725,0.8175,1.0811,2.4066,2.3119,-0.554,2.507,1.6304,9.626,-2.1951,3.7405,4.8078,5.2752,-1.7429
3028 增你強,現股當沖比重,0.84,0,1.15,0,0,0.44,0,5.38,0,0,0,0,0,0.81,0,1.17,0,0,0,13.61,0,5.45,3.71,2.13,9.13
3029 零壹,月報酬率 %,-5.2924,-1.7645,-0.8982,6.9483,0.2159,1.7912,1.1729,7.826,-3.7634,3.9107,3.7634,1.5546,-6.6326,-3.8251,3.4093,8.5165,2.4083,-0.2634,5.2771,-2.2555,2.8205,-4.4886,3.6553,7.3048,-7.5117
3029 零壹,現股當沖比重,0.39,3.86,0.86,1.9,3.89,0,13.2,3.49,0,9.87,1.07,3.04,3.59,0.94,29.65,47.27,2.47,2.7,11.01,2.76,1.37,1.25,35.86,11.22,8.67
3030 德律,月報酬率 %,-7.5051,-0.2192,2.8865,-1.6315,-7.3459,4.8592,-2.439,2.6249,-6.9427,-1.0471,12.3017,0.8247,-6.1916,2.117,-0.6865,-4.6356,9.1668,8.524,-1.524,-5.8331,13.1477,1.4525,22.6871,0.0001,-1.7953
3030 德律,現股當沖比重,0.97,0.22,0.54,0,0.19,0,9.95,0,1.78,0,9.63,0,1.9,3.42,0.48,0,1.08,3.7,0.74,3.64,11.77,5.42,26.57,21.87,19.98
3031 佰鴻,月報酬率 %,-6.8572,-3.0672,11.3923,15.9092,10.0289,-8.0717,-4.3901,12.755,14.0273,-4.7619,10.0001,37.5,-7.1626,5.9348,-9.2436,-3.0433,14.7154,-6.9972,7.8369,1.4537,-0.2864,-0.2871,-9.51,10.1911,-11.2719
3031 佰鴻,現股當沖比重,0,2.8,14.33,4.08,11.54,2.39,1.98,12,10.13,5.21,4.13,12.12,10.84,35.88,5.5,4.14,21.36,15.31,13.28,16.66,15.65,17.86,10.03,7.67,2.03
3032 偉訓,月報酬率 %,-12.7252,13.6967,-5.6993,18.6448,-0.3659,6.2423,0.2302,-8.9655,-2.399,9.8316,-2.709,-4.8427,5.0891,7.3852,3.7204,7.1283,-11.1819,-1.5588,-1.9487,-1.1181,-2.5124,-5.1548,-6.1143,-2.3155,1.037
3032 偉訓,現股當沖比重,14.15,12.84,10.92,20.97,13.12,13.42,9.39,3.26,1.13,4.36,3.91,0,0.77,18.59,12.75,22.68,4.73,2.18,0.82,4.57,0,0,37.31,11.11,0
3033 威健,月報酬率 %,-1.0001,-2.2727,-1.5506,3.5268,-1.0727,-3.6619,1.462,-2.5937,0.5916,1.1765,2.6163,0,-1.983,-0.578,1.7441,0.33,0.6061,0,7.8313,6.9834,0,5.4831,11.8813,-3.5399,1.8349
3033 威健,現股當沖比重,0,0,0,0,1.01,0,0.29,0,0,0,0,0,0,0,0.54,0,3.27,2.36,12.83,11.14,0.2,3.23,26.67,5.88,3.97
3034 聯詠,月報酬率 %,-12.7413,-3.9823,10.1379,1.0908,-3.1248,1.8432,7.2398,-10.5486,0.4718,3.7556,4.0725,2.174,-1.2765,3.0171,2.9289,-0.9102,2.1738,-2.5532,-2.6201,2.6907,-0.8733,7.9296,3.2653,4.7433,-5.6604
3034 聯詠,現股當沖比重,6.62,3.76,6.28,2.41,3.96,10.22,2.92,8.74,9.26,2.05,6.74,0.8,3.78,4.03,3.11,9.79,6.79,11.87,4.92,7.24,5.18,24.91,10.77,3.54,5.44
3035 智原,月報酬率 %,3.2182,-22.171,0.1484,10.815,-10.3003,1.7407,-2.1773,-6.2004,2.8814,5.9307,11.9752,4.1667,-2.2667,0.1365,4.7683,7.6724,12.8973,-7.01,9.1873,37.8642,-9.3896,41.2782,-16.9928,2.2091,-3.4581
3035 智原,現股當沖比重,4.89,6.77,3.96,5.25,4.81,2.87,2.49,3.27,12.08,23.52,5.39,10.95,20.03,6.12,10.96,16.32,20.26,10.27,21.11,45.75,21.23,56.95,49.91,26.33,41.81
3036 文曄,月報酬率 %,0.9091,2.9603,1.5,7.2661,12.2688,-1.0344,3.9489,0.5586,-4.4444,0.8139,5.8824,-3.3768,-2.3675,5.7737,-1.6375,-0.6659,18.769,-4.8613,-0.5214,0.744,-3.9321,3.9824,0.1064,-0.1062,-5.5319
3036 文曄,現股當沖比重,0.7,1.52,0.31,0.12,2.26,4.97,0.87,2.3,6.16,1.26,0,5.96,4.84,3.35,8.66,1.68,13.04,7.89,8.14,6.57,5.87,5.69,3.38,3.78,2.89
3037 欣興,月報酬率 %,-0.9615,-10.0324,1.4387,-1.4012,-4.4118,1.923,-1.5096,-8.4291,3.7656,-0.8065,16.6667,16.3763,11.3772,-6.4518,1.4368,11.3315,-10.8049,-4.348,4.2424,-9.3022,4.4872,30.0613,-4.7169,-6.6832,-10.8754
3037 欣興,現股當沖比重,5.65,5.15,0.97,4.67,1.3,4.19,6.56,0.82,2.99,0.35,5.24,9.04,20.07,16.27,10.94,31.5,8.27,14.28,17.53,17.91,15.12,47.06,26.49,25.9,22.6
3038 全台,月報酬率 %,-7.5189,0.4067,-7.2876,-3.0567,-1.2456,-4.2254,-3.9215,0.9183,-0.9101,4.5919,11.2193,-3.5087,-5.9092,-7.1498,1.4568,-3.8974,3.1512,4.3244,3.6267,1.9998,-1.9608,-0.8002,-2.1168,2.5747,-5.4217
3038 全台,現股當沖比重,2.29,6.73,22.28,2.3,1.51,2.95,2.33,0,0,1.31,35.39,3.17,5.31,2.02,4.71,2.69,3.7,3.99,4.69,10.91,7.98,8.37,70.2,0,0
3040 遠見,月報酬率 %,-5.7325,1.5202,0.6655,5.4997,-3.6394,-0.8993,7.441,23.1416,3.9779,5.5409,4.375,0.5988,7.024,0.1112,4.229,-8.6389,1.2956,0.1277,-4.4699,28.3425,-0.7292,4.9317,0.6,21.471,-2.6184
3040 遠見,現股當沖比重,0,10.53,0.86,0,0,0,0,3.58,5.54,1.4,0.53,9.07,19.61,1.26,10.67,5.54,29.89,63.76,46.21,7.9,4.45,5.68,25.3,6.01,2.99
3041 揚智,月報酬率 %,-18.3717,-5.8823,-9.239,6.5869,-5.618,-1.7857,0.6061,-1.2049,-3.3536,4.1008,2.1212,-2.3737,-5.775,-1.9355,4.6052,29.2449,12.8955,-16.5948,-1.2919,-8.6387,-2.8654,7.6697,-9.589,-7.8788,-11.1841
3041 揚智,現股當沖比重,6.4,9.27,10.08,3.24,1.53,1.19,9.75,2.06,0.84,3.17,0.7,2.98,11.92,1.23,8.29,28.43,39.15,29.67,20.46,36.04,28.63,23.57,12.07,9.67,13.75
3042 晶技,月報酬率 %,-6.1644,7.0559,1.5908,-3.3556,1.9123,3.851,2.0858,-6.8103,-0.7309,4.1718,7.8915,-5.2402,2.5346,-2.4719,3.9171,-3.215,0.259,-3.423,2.0253,-2.4815,1.1452,3.1444,-3.6586,-1.0129,-8.8236
3042 晶技,現股當沖比重,2.68,1.95,4.34,3.22,3.69,0.63,3.92,0.35,0.87,2.49,0.1,1.4,19.72,2.22,4.37,0.4,6.84,3.55,11.7,6.48,4.29,3.88,3.21,0,1.19
3043 科風,月報酬率 %,-8.4339,-21.4912,34.0781,17.5002,-14.8936,-16.6665,14.0002,-7.8947,0,10.4761,0.4309,0.0001,37.3391,-12.1875,-4.2704,-5.2043,-5.8824,13.3333,-8.0885,-0.0001,-3.9999,-3.7499,25.5413,-5.1723,-2.9091
3043 科風,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044 健鼎,月報酬率 %,1.1988,5.4143,0.3211,9.7444,3.8284,2.8025,7.1736,-2.2758,-0.274,4.8076,5.1115,6.6086,-0.2338,4.9236,8.2684,6.2592,14.6044,-7.0798,5.7145,-12.9729,-3.7267,1.0752,3.936,0.3071,-8.2653
3044 健鼎,現股當沖比重,9.28,10.32,2.42,3.29,1.04,0.66,1.88,0.56,4.41,1.58,2.13,2.19,4.9,5.02,2,2.08,18.19,24.49,17.28,9.27,11.96,11.13,14.41,5.67,29.69
3045 台灣大,月報酬率 %,1.9139,4.6949,5.9195,-2.2221,1.3636,0.8968,-1.7777,-2.715,-3.2558,0.4809,3.3494,3.2407,0.0001,0.4481,2.2321,-0.7402,0,0.4631,-0.9217,0,0,3.7209,-3.5874,2.3257,-0.4546
3045 台灣大,現股當沖比重,2.38,0.98,3.52,4.1,6.81,3.29,1.43,1.26,1.43,2.55,1.41,2.43,2.69,4.68,5.58,6.16,13.81,21.33,17.23,14.52,7.42,20.05,12.55,23.27,29.04
3046 建碁,月報酬率 %,-18.0226,1.3741,-3.6145,10.9376,-2.1126,-2.7338,-8.8754,-16.8832,-4.6874,19.8769,3.4188,-18.6777,-13.4147,-6.1034,6.2499,-3.5294,-10.9756,10.9587,8.3952,23.0071,-8.3333,10,29.4768,-2.1277,-3.0434
3046 建碁,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047 訊舟,月報酬率 %,-9.5024,1,1.485,2.3759,10.1102,-1.8181,-6.0187,-1.6746,5.2103,0,4.7618,2.2729,-5.7778,-0.9435,3.8093,-1.4423,2.439,-2.381,0.9755,-2.8985,-3.184,1.7472,-7.1718,-4.0264,-7.4827
3047 訊舟,現股當沖比重,0.84,8.12,2.06,0,2.52,0,2.6,0,0.34,0,5.06,0,4.24,6.45,3.17,1.22,8.31,60.8,0.8,43.81,12.64,0,0,4.41,4.84
3048 益登,月報酬率 %,-3.8349,3.3742,6.2316,4.19,0.2558,6.5218,2.6238,-3.693,-2.0648,-0.3012,6.3444,-8.2386,-1.5479,1.5724,3.4055,0.5183,0.0001,-3.9878,0.3194,15.6052,4.4077,5.5409,-3,-4.6392,-8.6487
