證券代碼,Data Field,2015/7/31,2015/8/31,2015/9/30,2015/10/30,2015/11/30,2015/12/31,2016/1/30,2016/2/26,2016/3/31,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31
5234 達興材料,現股當沖比重,0,0,0,0,0,0,0,0,6.84,0,0,1.78,0,0
5243 乙盛-KY,月報酬率 %,-3.4287,-15.7744,2.3165,15.6604,-11.5827,3.8745,-2.8421,8.5924,23.0641,-11.6278,6.192,4.519,6.834,1.4359
5243 乙盛-KY,現股當沖比重,0,0,0,0,0,0,0,14.79,19.31,9.94,11.01,10,4.29,7.65
5258 虹堡,月報酬率 %,-6.835,-9.9415,26.1339,11.9308,30.9157,-3.412,1.7489,11.0346,19.1952,14,15.0606,10.2971,9.5151,19.585
5258 虹堡,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259 奕智博,月報酬率 %,-50.3513,-23.3019,2.0909,18.0723,-22.0407,-12.1729,-20.5663,15.7601,-16.6937,-56.2257,-32.4445,53.2896,5.5794,-6.5043
5259 奕智博,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264 鎧勝-KY,月報酬率 %,-6.2829,-27.8733,15.2265,2.143,12.5874,-16.4597,30.1113,3.4284,-3.3151,-16.8573,-14.7765,-9.2743,14.2223,-7.0595
5264 鎧勝-KY,現股當沖比重,10.5,10.63,5.17,8.37,2.58,13.52,18.18,14.48,6.99,8.19,7.93,10.88,3.04,9.34
5269 祥碩,月報酬率 %,-40.0001,-17.4606,20.5535,10.4917,11.5728,13.8297,-3.9721,-16.5451,-2.3323,-10.7463,7.0235,-4.6876,14.7544,33.371
5269 祥碩,現股當沖比重,25.69,24.91,25.49,25.93,31.26,35.92,16.92,24.56,9.53,18.75,14.72,20.3,24.77,21.29
5283 禾聯碩,月報酬率 %,-0.9524,-0.0321,11.1023,-0.272,3.9394,2.6239,-3.949,6.7731,13.0195,-0.7352,1.2343,0,17.0733,11.4585
5283 禾聯碩,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284 jpp-KY,月報酬率 %,-3.3638,-6.8052,11.359,27.7764,3.3092,-1.95,6.392,-5.7409,-6.7988,0.3039,-3.4848,0.1569,3.1182,4.6252
5284 jpp-KY,現股當沖比重,0,0,0,0,0,0,0,3.5,1.92,2.38,0,0,2.33,3.63
5285 界霖,月報酬率 %,-4.2754,-9.0996,1.5624,-7.3846,5.6476,-4.088,-7.541,0,22.5175,-7.0912,-4.9846,-2.6231,0.3368,-2.9499
5285 界霖,現股當沖比重,0,0,0,0,0,0,0,4.05,0,0,4,0,0,0
5288 豐祥-KY,月報酬率 %,-10.4259,-6.4159,29.1822,65.4676,6.087,-17.623,-4.4775,16.1458,-16.2332,5.9959,0.2019,16.4315,-0.8659,-0.9774
5288 豐祥-KY,現股當沖比重,0,0,0,0,0,0,0,22.89,9.52,11.47,5.73,14.2,11.5,15.52
5305 敦南,月報酬率 %,-18.248,-0.5348,15.8601,6.2645,-8.9521,2.8778,8.8575,-2.9979,-3.7531,-7.3395,1.9802,5.0969,4.9353,9.0695
5305 敦南,現股當沖比重,0,0,0,0,0,0,0,1.29,3.24,3.16,1.3,1.07,0,2.76
5388 中磊,月報酬率 %,7.5564,5.5304,14.1643,-6.2033,14.418,0.2313,-4.729,3.5108,-4.2106,-6.4715,4.1777,-9.7743,1.0803,2.6088
5388 中磊,現股當沖比重,6.01,12.38,13.74,4.83,17.46,3.69,14.93,10.39,8.92,15.33,4.21,1.87,2.72,2.12
5434 崇越,月報酬率 %,-7.9311,-3.2716,1.2863,9.2066,1.1629,4.2145,-0.7351,8.3334,2.3931,-2.5039,9.5892,3.9062,13.0825,19.5792
5434 崇越,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0.93,2.41,2.2,4.76
5469 瀚宇博,月報酬率 %,-9.8624,-9.193,5.1853,25.587,-7.1029,4.6276,-2.8845,1.4853,-2.439,-7.2,0.6465,-1.7131,15.0319,7.7294
5469 瀚宇博,現股當沖比重,0,0,0,0,0,0,0,1.06,1.33,0.61,0,0,16.51,7.82
5471 松翰,月報酬率 %,-6.3661,-4.5266,8.7643,-1.9816,-9.4339,7.1428,0.1388,-0.4162,-1.6715,-9.0651,2.6481,0.6069,13.4387,-0.8523
5471 松翰,現股當沖比重,0,0,0,0,0,0,0,3.2,0.99,4.29,0,0,7.73,3.6
5484 慧友,月報酬率 %,-10.8456,-13.4019,7.1428,0.2222,-8.8692,1.4598,-6.7143,2.0568,2.7708,-4.6569,1.5424,36.709,36.1109,19.4558
5484 慧友,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515 建國,月報酬率 %,-6.9125,-9.1689,13.7573,0.1016,-10.3552,0.7927,-4.4945,4.5882,0.5625,0.3355,-4.7938,-0.4683,4.8236,0.6621
5515 建國,現股當沖比重,0,0,0,0,0,0,0,0,0,1.08,0,0,0.33,0
5519 隆大,月報酬率 %,-3.6363,-6.9183,-0.8652,3.3837,-1.0909,1.1031,-2.5456,-4.4776,3.9062,-4.1354,-9.8039,-7.826,4.7169,1.8018
5519 隆大,現股當沖比重,0,0,0,0,0,0,0,27.72,0,21.47,13.12,0,0,0.37
5521 工信,月報酬率 %,-2.3148,-4.7394,7.9603,5.5299,-3.4936,-0.9052,0.4567,4.0909,6.9871,-6.9388,-10.0878,-1.9512,-0.4974,0.9999
5521 工信,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0.21
5522 遠雄,月報酬率 %,3.0644,1.855,14.9006,8.0689,-6.6668,-2.1427,-3.6497,3.4849,8.492,4.3182,-5.5629,1.9179,1.7472,7.8605
5522 遠雄,現股當沖比重,1.34,1.62,1.77,3.7,1.29,0.76,4.31,0.66,2.96,1.38,0.15,0.1,4.72,3.83
5525 順天,月報酬率 %,-2.5281,1.806,4.7021,-5.9883,3.503,-1.8461,-1.8808,-3.195,7.2605,-0.6153,-1.5481,0.629,-0.3125,2.7899
5525 順天,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531 鄉林,月報酬率 %,-10.7264,-2.7909,-7.4562,10.4268,-6.8671,-0.9216,-9.0232,10.4293,13.8887,-6.0973,-6.0607,1.3825,-1.3638,-0.9217
5531 鄉林,現股當沖比重,0,0,0,0,0,0,0,1.62,0.85,0,2.44,2.25,6.3,0
5533 皇鼎,月報酬率 %,-0.5892,-6.0606,2.346,-2.2922,-0.2932,0.0001,2.3529,0,0.2875,-0.2865,-0.5747,0,1.8844,-0.6134
5533 皇鼎,現股當沖比重,0,0,0,0,0,0,0,0,0.63,0,0.1,24.57,0,0.6
5534 長虹,月報酬率 %,-17.4286,-21.4534,8.7937,6.3511,-1.9546,6.091,-8.4551,-2.1667,11.8881,7.7084,1.1603,21.4148,-8.9765,-4.8351
5534 長虹,現股當沖比重,0,0,0,0,0,0,0,0.58,10.3,5.09,2.42,27.96,12.61,2.09
5538 東明-KY,月報酬率 %,-11.2786,-0.8099,7.1428,1.9048,-2.4299,-4.9808,1.4112,2.5845,-0.0001,-0.9691,0.587,1.1673,0.7539,0.1983
5538 東明-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,3.53,0,0,0,10
5607 遠雄港,月報酬率 %,-5.8066,3.0821,2.3255,2.2725,-5.7143,1.0102,-2,2.0407,0.6668,-2.649,-7.4828,-1.103,1.859,-1.0949
5607 遠雄港,現股當沖比重,0,0,0,0,0,0,0,0,1.65,0,0,0.48,2.17,0
5608 四維航,月報酬率 %,-1.5775,-16.6666,3.4907,5.6682,-12.2604,4.8035,-5.0001,9.2106,-3.6144,-5.8333,-10.6193,-0.4951,-0.9949,-7.7387
5608 四維航,現股當沖比重,0,0,0,0,0,0,0,2.54,21.14,0,4.02,0.47,0,0.77
5706 鳳凰,月報酬率 %,-16.7688,3.4135,-1.2986,5.5264,-5.237,1.0526,-3.9064,1.6261,10.8001,-3.0085,-1.4889,-0.5037,0.6327,-2.5399
5706 鳳凰,現股當沖比重,0,0,0,0,0,0,0,0,1.17,0,0,3.54,0,9.94
5871 中租-KY,月報酬率 %,-4.2293,-20.5167,-1.5297,20.9706,-11.3965,3.0796,-7.2055,4.9242,1.2634,-3.3869,-7.9337,4.4087,8.6369,2.4298
5871 中租-KY,現股當沖比重,4.82,13.34,4.68,7.56,1.88,7.39,5.7,7.09,5.4,6.44,3.7,2.35,0.42,4.19
5876 上海商銀,月報酬率 %,1.0562,-9.029,0.0622,-3.3581,2.8959,-3.127,-6.0039,3.2281,-1.63,-5.2417,0.2141,0.8192,0.1414,4.7727
5876 上海商銀,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880 合庫金,月報酬率 %,-1.8576,-5.5782,-1.4494,6.9852,-4.4672,-1.0792,0.727,2.1661,1.7667,-1.0417,0.3507,-0.6994,5.2817,1.8004
5880 合庫金,現股當沖比重,0.61,3.31,1.77,2.08,2.18,0.27,3.65,2.21,3.69,0.31,1.15,0.96,0.05,0
5906 台南-KY,月報酬率 %,-17.0679,-39.314,20.8696,5.7553,-38.4353,17.6794,10.3287,-6.8084,30.5934,-23.077,-9.0908,-11.5002,13.3305,0.7751
5906 台南-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907 大洋-KY,月報酬率 %,-23.0768,-16.3173,11.9547,5.9164,-24.1143,-0.0001,-13.4648,3.5269,0.2003,-9.6,12.1682,-0.986,0.5976,-4.4559
5907 大洋-KY,現股當沖比重,0,0,0,0,0,0,0,0.27,2.85,1.85,1.67,0,3.46,0
6005 群益證,月報酬率 %,-3.003,-8.7775,8.454,7.5725,-2.6913,5.4257,-10.6962,-1.9211,1.1521,-3.0751,-1.2927,-2.1429,6.0827,-2.3679
6005 群益證,現股當沖比重,0,2.97,2.06,1.17,2.48,5.31,4.94,3.37,0.14,0.58,1.35,1.94,0,0.24
6024 群益期,月報酬率 %,1.4259,5.6865,7.946,3.9497,-2.5908,6.3829,-1.3335,10.304,11.9448,-4.2408,1.4287,8.96,4.8477,3.4349
6024 群益期,現股當沖比重,0,0,0,0,0,0,0,4.91,3.47,0,5.2,1.37,0.32,2.41
6108 競國,月報酬率 %,-9.2813,-14.5329,-4.0485,15.1899,-11.3553,-0.8265,-0.4166,11.2971,13.534,11.5893,-9.1987,0.6536,4.5454,18.3229
6108 競國,現股當沖比重,0,0,0,0,0,0,0,0,1.89,0.37,3.53,5.19,0,5.54
6112 聚碩,月報酬率 %,-4.3183,-4.8238,4.8734,6.5059,-5.7593,-1.8519,-3.5847,6.0665,2.9521,-2.6882,2.3941,-1.4387,6.4715,0.759
6112 聚碩,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0
6115 鎰勝,月報酬率 %,-12.9129,-7.3577,-0.6482,3.2628,2.5276,3.852,0.2968,0.7396,14.5374,-2.6924,0.1317,9.737,1.921,9.0909
6115 鎰勝,現股當沖比重,0,0,0,0,0,0,0,0,0,1.83,0,1.59,0.57,1.91
6116 彩晶,月報酬率 %,-26.9159,-2.8133,8.9474,3.1399,-7.7282,-1.2691,8.9973,-1.1792,1.6705,-11.9718,0.5334,32.626,7.7999,2.7831
6116 彩晶,現股當沖比重,7.44,23.94,17.67,25.07,18.42,16.7,15.01,11,12.71,8.79,0,0,0,0
6117 迎廣,月報酬率 %,2.2726,-2.2903,8.5937,7.1943,-0.6711,0.3379,0.3368,-5.7048,-0.3559,4.6427,-5.4608,-0.361,5.4348,-0.0003
6117 迎廣,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120 達運,月報酬率 %,-25.5904,3.7212,6.7263,7.9832,-17.1205,-3.7559,-15.6097,6.8208,27.1645,2.9788,-19.9998,22.4173,18.8195,-9.0255
6120 達運,現股當沖比重,5.5,6.65,7.91,0,0,0,0,2.46,12.74,7.81,1.04,2.29,8.34,0.92
6128 上福,月報酬率 %,-1.1116,-4.7097,7.0839,6,2.3222,-3.546,-0.0003,4.5587,11.3925,-4.6717,2.2516,3.7563,23.924,-4.8913
6128 上福,現股當沖比重,0,0,0,0,0,0,0,27.66,1.6,0,0,1.02,0.59,0
6131 悠克,月報酬率 %,-7.061,-3.4909,-0.8512,-0.2144,-52.0431,-8.9686,-22.3646,27.5381,-0.9948,0,0,0,27.2124,3.4784
6131 悠克,現股當沖比重,0,0,0,0,0,0,0,10.49,11.62,0,0,0,0,0
6133 金橋,月報酬率 %,2.6804,0.4017,7.0865,4.369,3.7209,-4.9326,-6.5094,0.3027,0.6036,0.0002,-0.1001,-5.4054,-0.0001,0.5288
6133 金橋,現股當沖比重,0,0,0,0,0,0,0,0,0,22.08,3.45,0,0,0
6136 富爾特,月報酬率 %,-0.8779,-6.3919,3.5244,2.9786,-0.8264,-2.9165,-2.3607,3.9562,2.3255,-0.2067,-0.8282,2.7138,2.7732,-0.2158
6136 富爾特,現股當沖比重,0,0,0,0,0,0,0,0,6.45,0,0,0.1,0,0
6139 亞翔,月報酬率 %,-4.9141,-15.2469,1.9108,17.1875,-6.9333,3.725,3.3149,43.3154,23.8804,-3.6145,-16.4064,-7.2899,2.8222,16.2228
6139 亞翔,現股當沖比重,0,0,0,0,0,0,0,14.1,0,25.46,12.91,2.33,4.52,15.06
6141 柏承,月報酬率 %,-7.7379,-7.4576,4.3956,1.6374,-6.7897,15.4319,-10.1603,0.9524,5.0708,-2.3568,-8.3909,6.2734,10.9338,-4.1758
6141 柏承,現股當沖比重,0,0,0,0,0,0,0,8.33,20,0,10.01,0.76,0.5,0
6142 友勁,月報酬率 %,-16.8674,-5.5556,5.6267,7.7483,7.8652,23.5418,-10.7927,8.8848,-3.993,-1.085,3.839,0.5282,12.084,-4.5312
6142 友勁,現股當沖比重,0,0,0,0,0,0,0,1.33,0,0,2.76,2.75,11.11,2.25
6152 百一,月報酬率 %,0.0001,-17.7049,7.304,2.723,-17.4699,4.3796,4.1958,7.785,41.9677,0.0002,-12.2807,2.5,0.4877,-3.8833
6152 百一,現股當沖比重,0,0,0,0,0,0,0,6.88,0,6.68,4.19,4.61,4.1,3.94
6153 嘉聯益,月報酬率 %,-2.5441,0.4016,-4.0621,14.1027,-3.3708,-4.2632,-11.336,3.8812,0.6592,-19.6506,-4.8914,-4.8573,8.4083,6.3712
6153 嘉聯益,現股當沖比重,11.76,9.76,2.6,0,0,0,0,3.73,6.72,13.09,0.31,4.51,4.76,2.95
6155 鈞寶,月報酬率 %,0.3049,-14.5948,6.3292,6.2502,0,-1.4004,-1.1365,2.5862,5.3223,-5.5849,1.4084,0.6599,0.295,6.4706
6155 鈞寶,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,11,0,10.82
6164 華興,月報酬率 %,-16.8657,-3.6999,2.8038,17.6767,-15.0213,0.9088,-2.4023,3.0768,-0.0001,-4.1792,15.2649,11.7117,2.7778,2.4589
6164 華興,現股當沖比重,0,0,0,0,0,0,0,0,0,14.29,0.51,0.49,0.91,2.2
6165 捷泰,月報酬率 %,-1.702,-5.3006,-4.781,1.2551,-1.6528,-3.3612,-12.174,10.396,-9.8653,-4.9752,0.0001,1.5705,79.8968,-16.9055
6165 捷泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6166 凌華,月報酬率 %,-7.5805,-9.7336,16.9448,-3.842,-8.6759,-4.0749,-7.2369,10.071,-5.9279,-8.7673,-1.0511,0.9104,1.3398,-7.6806
6166 凌華,現股當沖比重,12.1,12.67,16.58,7.07,6.8,9.28,3.82,6.52,2.79,3.26,2.23,2.01,11.86,0.55
6168 宏齊,月報酬率 %,-18.4784,0.0001,9.7964,20.7372,-8.0155,12.0331,-5.926,1.9685,-10.8108,-15.065,-2.1407,9.8958,-5.5923,-3.4136
6168 宏齊,現股當沖比重,0,0,0,0,0,0,0,6.3,0,4.98,12.5,12.71,0.67,7.29
6172 互億,月報酬率 %,-11.4781,8.448,-2.7171,-7.8212,9.8988,-5.0397,-13.5737,8.7896,7.947,-2.0859,0.376,-13.4833,16.306,11.9108
6172 互億,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176 瑞儀,月報酬率 %,-12.8925,0.851,7.0674,-0.4927,-15.4454,-11.7097,-12.4669,-0.3032,-5.1671,-25.4006,8.0559,-0.1987,10.6531,1.9571
6176 瑞儀,現股當沖比重,13.16,19.17,14.84,16.53,9.64,10.08,15.66,6.02,8.36,14.25,8.05,13.37,9.05,11.89
6177 達麗,月報酬率 %,-13.8199,-22.6929,9.0153,-1.1602,-7.0422,2.7777,-6.1423,-0.5237,10.7894,3.8005,1.8305,4.2697,4.5259,-2.1591
6177 達麗,現股當沖比重,0,0,0,0,0,0,0,0,0,2.86,2.02,8.41,0,2.4
6183 關貿,月報酬率 %,-2.5096,-1.56,4.8523,3.2195,1.3643,0.5772,-3.2506,2.7667,3.4615,-2.2305,-0.3803,0.1908,1.7143,1.8299
6183 關貿,現股當沖比重,0,0,0,0,0,0,0,0,11.47,0,0,0,0,0
6184 大豐電,月報酬率 %,1.5151,-2.7984,5.1231,0.7592,-2.26,-0.7708,-4.5632,-1.6276,-1.8613,-19.9158,-10,14.3276,-0.7673,-6.7009
6184 大豐電,現股當沖比重,0,0,0,0,0,0,0,2.22,0,7.01,3.07,2.35,0,0
6189 豐藝,月報酬率 %,-12.6107,-6.3794,1.2892,2.5455,5.6738,-0.5036,1.349,13.4774,2.4926,-2.718,0.4411,0.8784,0.5154,-1.7321
6189 豐藝,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191 精成科,月報酬率 %,-17.4023,-7.481,10.7261,8.4949,-10.0277,9.1604,-4.895,5.294,3.3522,-1.2161,5.0617,-1.1717,11.9893,13.1764
6191 精成科,現股當沖比重,0,0,0,0,0,0,0,0.96,0,6.04,0,1.95,21.41,11.88
6192 巨路,月報酬率 %,-17.8031,-2.8102,4.3372,7.3901,-7.0968,0.5789,-2.3014,7.8917,0.8734,1.9482,-0.8493,-0.428,5.1195,4.2484
6192 巨路,現股當沖比重,0,0,0,0,0,0,0,1.25,0.68,0,0,0,1.18,1.95
6196 帆宣,月報酬率 %,-13.6526,-8.158,13.1805,14.4306,-1.9911,14.4468,-11.8345,15.66,4.4489,-7.4077,9,6.2384,5.3906,-1.5789
6196 帆宣,現股當沖比重,0,0,0,0,0,0,0,3.93,0.5,0.51,4.36,7.8,2.03,2.49
6197 佳必琪,月報酬率 %,-18.7121,-9.43,9.0908,12.4185,-11.3373,-6.8852,-3.5212,3.1022,-0.0003,-5.3099,0.9346,0.7408,7.3261,5.1473
6197 佳必琪,現股當沖比重,0,0,0,0,0,0,0,3.86,1.83,2.54,4.38,5.71,0.53,9.28
6201 亞弘電,月報酬率 %,-0.3804,-2.2126,0.629,2.9166,3.8461,-1.3646,-0.0001,4.5455,1.7012,0.3717,1.1111,1.4653,3.9711,30.7831
6201 亞弘電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
6202 盛群,月報酬率 %,-6.7885,-5.7711,6.2501,15.0588,0.9201,2.9382,-2.9531,4.2594,2.14,-1.3335,5.7914,-2.1899,-0.9328,1.8401
6202 盛群,現股當沖比重,0,0,0,0,0,0,0,2.5,0.99,0.84,4.87,0.77,0.23,3.58
6205 詮欣,月報酬率 %,-10.1752,1.7623,21.8613,2.6645,-0.3461,-8.6806,0.7604,7.1699,1.4086,-2.6043,-3.0303,0.0002,8.6605,12.2489
6205 詮欣,現股當沖比重,0,0,0,0,0,0,0,0,1.75,5.71,0,5.86,0,0.76
6206 飛捷,月報酬率 %,-6.9106,-12.3093,3.7651,10.9926,-9.423,0.8493,5.053,12.7254,-1.7778,-1.8098,3.6871,-9.3334,5.3922,7.5457
6206 飛捷,現股當沖比重,1.67,3.82,12.15,0,0,0,0,8.59,0.77,17.53,2.25,5.18,0.51,0.81
6209 今國光,月報酬率 %,-12.9516,5.5362,3.2788,9.5238,-11.3043,-1.6339,2.3256,11.3635,-6.9971,-10.9718,4.5774,13.4681,2.6709,27.1677
6209 今國光,現股當沖比重,0,0,0,0,0,0,0,4.55,2.18,3.04,1.41,9.57,3.11,20.81
6213 聯茂,月報酬率 %,-5.55,5.9136,7.6143,5.6603,-2.9017,1.6091,7.4662,12,8.4587,3.4661,0.3349,8.0133,10.5075,3.9707
6213 聯茂,現股當沖比重,0,0,0,0,0,0,0,0.43,8.1,2.96,1.21,0.94,0.49,1.81
6214 精誠,月報酬率 %,-18.5536,-3.7879,4.9213,17.8235,-6.5288,-9.54,-3.0133,4.0777,11.567,-9.1972,-1.6574,4.8688,2.3326,-0.5725
6214 精誠,現股當沖比重,10.92,13.87,5.09,13.41,24.97,5.59,7.47,3.09,3.58,1.25,0.48,1.23,1.8,2.8
6215 和椿,月報酬率 %,-26.8974,-2.7779,3.6734,16.5356,-16.8919,3.2521,-6.693,5.9072,4.3824,-6.1069,-2.0325,28.2156,-6.9131,6.3605
6215 和椿,現股當沖比重,0,0,0,0,0,0,0,1.28,2.3,0,6.74,16.86,1.83,7.11
6216 居易,月報酬率 %,-8.0702,-0.3817,6.2659,7.0591,0.9157,-2.3592,-2.2305,7.7945,9.1713,-1.2924,-3.1096,1.0133,1.505,6.0466
6216 居易,現股當沖比重,0,0,0,0,0,0,0,0,6.05,2.55,0,0,0.34,1.33
6224 聚鼎,月報酬率 %,-12.3368,-1.5821,2.5723,-1.2538,2.0633,3.7327,-7.1966,5.4928,-5.3596,-3.7216,-0.8401,-1.6948,3.5546,6.9894
6224 聚鼎,現股當沖比重,0,0,0,0,0,0,0,1.08,0,5.43,0,0,0,0
6225 天瀚,月報酬率 %,-1.8648,0.95,-6.353,-11.809,-8.8323,-6.25,-7.3334,-8.6332,-14.9607,-6.4815,80.1982,6.8679,-8.7403,3.9439
6225 天瀚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226 光鼎,月報酬率 %,-19.4904,-11.2343,6.7185,12.2413,-15.5145,6,-9.0907,11.3208,-2.7115,-8.3624,6.4639,-6.2501,7.0477,28.2918
6226 光鼎,現股當沖比重,0,0,0,0,0,0,0,1.1,0,0,0,5.93,0,15.09
6230 超眾,月報酬率 %,-18.4897,-13.9454,26.9811,20.0634,16.4472,44.0679,16.8627,1.6778,-12.8713,-16.2879,7.6921,5.8823,19.8412,26.2087
6230 超眾,現股當沖比重,0,0,0,0,0,0,27.23,17.11,24.85,20.36,21.42,13.37,14.51,18.81
6235 華孚,月報酬率 %,-22.8,-13.3421,22.5709,10.244,-5.6414,0.5862,0.233,18.0233,8.3745,-0.4545,2.7396,33.7778,4.319,14.6495
6235 華孚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239 力成,月報酬率 %,-6.2446,-5.4055,5.893,21.4165,-2.0835,-7.5177,6.9019,3.7303,0.9682,-10.411,7.4924,7.0201,13.5665,1.9701
6239 力成,現股當沖比重,5.8,7.29,3.35,16.82,2.57,5.95,3.62,2.46,2.41,5.75,3.55,1.29,10.34,2.61
6243 迅杰,月報酬率 %,-23.8208,-19.5046,10.3844,14.2857,-2.7439,6.5832,-6.4707,5.0314,5.6887,-2.8329,-1.4577,-5.3255,1.8749,1.8406
6243 迅杰,現股當沖比重,0,0,0,0,0,0,0,2.67,8.84,0.71,7.85,0.83,2.51,8.26
6251 定穎,月報酬率 %,0,-10.6001,3.1321,2.6031,-4.1225,1.9845,-0.4324,1.0857,-0.9665,-8.6767,10.0949,-3.1285,3.0066,12.4322
6251 定穎,現股當沖比重,0,0,0,0,0,0,0,2.34,0,1.11,0.47,0,0.3,1.91
6257 矽格,月報酬率 %,-15.2692,-6.9124,3.9604,4.2857,0.457,1.1362,-2.9215,6.9445,2.814,-0.2106,-1.6877,0.8583,4.8351,1.9522
6257 矽格,現股當沖比重,1.03,5.45,0.66,0,0,0,5,3.4,0.74,0,4.24,1.03,1.35,1.71
6269 台郡,月報酬率 %,-15.6001,-6.5722,-2.9124,1.3333,0.7676,-14.3635,1.5248,2.7534,1.0964,-10.3614,12.4999,-0.8362,2.4096,3.8821
6269 台郡,現股當沖比重,19.54,23.62,12.8,18.68,6.2,7.68,18.47,5.53,8.49,5.31,9.75,9.55,13.17,10.35
6271 同欣電,月報酬率 %,-27.2698,24.4443,14.8351,-1.3158,-5.4547,-1.6667,-8.3442,16.6431,13.2925,-0.2152,3.9914,17.7388,9.9737,6.751
6271 同欣電,現股當沖比重,4.63,14.42,7.07,4.82,3.21,4.27,3.47,8.08,9.6,11.2,5.07,15.12,10.1,9.94
6277 宏正,月報酬率 %,-5.6202,-20.8436,2.0375,11.0599,-5.1175,2.6239,-2.2728,4.3605,4.039,7.4966,9.2155,-0.798,0.1791,1.2195
6277 宏正,現股當沖比重,0,0,0,0,0,0,0,0,0,2.03,6.85,7.26,0,1.6
6278 台表科,月報酬率 %,-16.7633,0,10.2563,0.8305,0.9882,-4.8941,-3.602,4.4483,-2.5552,-6.1188,3.5384,-0.8995,3.7849,0.3697
6278 台表科,現股當沖比重,0,0,0,1.7,0.49,0.39,0,1.79,5.37,1.27,1.83,2.14,3.05,2.77
6281 全國電,月報酬率 %,-0.4393,-7.445,1.2797,5.7761,-4.4369,3.3929,-4.1451,4.865,1.3746,-1.5256,2.0654,2.7093,2.7971,2.5509
6281 全國電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282 康舒,月報酬率 %,-23.3953,0.735,14.4971,19.3798,11.2554,-9.5332,1.5054,-0.4237,13.4046,-10.6943,4.622,-1.6066,7.5511,-5.5183
6282 康舒,現股當沖比重,7.21,7.19,10.64,5.95,14.83,9.89,11.63,8.29,14.86,9.74,10.72,3.36,4.41,3.33
6283 淳安,月報酬率 %,-13.2175,-17.8355,28.0487,-6.4762,-3.2586,-6.3155,-8.5393,3.194,12.3811,12.9237,-3.9399,-4.2968,-2.4488,8.9957
6283 淳安,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285 啟碁,月報酬率 %,-10.3882,-17.69,12.1111,25.2558,5.0117,-2.6637,0.4563,-2.6108,0.4662,-2.5523,-6.9046,4.9872,3.776,20.3251
6285 啟碁,現股當沖比重,8.45,12.56,14.32,18.32,9.4,8.99,14.41,6.99,12.43,7.33,6.79,3.86,2.89,10.65
6288 聯嘉,月報酬率 %,-25.9375,36.9199,15.5624,-5.1353,8.1711,13.6692,-7.7005,1.7141,1.4605,-1.4396,-0.8989,-7.0293,17.0888,-7.447
6288 聯嘉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289 華上,月報酬率 %,-36.3056,6.0001,-0.9434,28.5715,-14.074,-2.5863,-5.3098,-3.7383,13.5922,-11.111,-2.8846,21.7822,-4.878,5.1282
6289 華上,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405 悅城,月報酬率 %,-22.0092,-8.9975,13.2771,25.9352,-20.3962,0.0001,-8.7065,3.8148,-5.5119,-12.7779,-7.0063,1.0275,22.3728,-0.5541
6405 悅城,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,10,4.94
6409 旭隼,月報酬率 %,-1.2854,16.9706,2.5209,-2.5764,16.5866,0.9279,5.8221,-1.5444,-0.5881,0.3945,-10.9037,-0.9924,13.1401,4.5916
6409 旭隼,現股當沖比重,6.52,17.05,16.57,13.26,6.28,2.2,4.66,3.31,4.49,3.45,2.4,1.44,6.65,0
6412 群電,月報酬率 %,-1.719,-10.1525,5.2261,-3.3556,-8.8892,28.0488,-10.9523,-0.2673,2.2787,-5.5048,-3.4674,3.1609,6.6992,8.1234
6412 群電,現股當沖比重,0,0,0,0,0,0,0,0,1.44,4.01,0,3.28,0,6.35
